run,condition,events,customers,frauds,fraud_rate,ci_low,ci_high,bootstrap_nonempty,adequate_support
numeric_digit_relaxed_20260929/generated_validation_20261012,previous_normal,191755,134,99,0.0005162837996401658,0.00036950952431669446,0.000692534226921484,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,short_seen,2064,117,201,0.09738372093023256,0.01830006223371152,0.2244594190326101,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,short_new,905,127,142,0.1569060773480663,0.09433819770797264,0.22893227438619773,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,first_transaction,143,143,38,0.26573426573426573,0.1958041958041958,0.34265734265734266,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,99,11,78,0.7878787878787878,0.48600419207317075,0.9908721221221221,500,True
numeric_digit_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,197287,132,5420,0.027472666724112586,0.00814228124503969,0.06370212049592437,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,all,188548,143,2228,0.011816619640622016,0.008408212794731598,0.015388443272526402,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,38,29,1,0.02631578947368421,0.0,0.08762787723785163,500,False
order_category_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,2748,133,89,0.03238719068413391,0.02217702064062689,0.04499953883101507,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,seen_merchant,121644,139,761,0.006255960014468449,0.004081055325375256,0.008496286271715036,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,new_merchant,66904,143,1467,0.021926940093267965,0.015409517519509636,0.028831791518935425,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,27159,141,698,0.025700504436834935,0.017549155243964228,0.0334976032906708,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,previous_fraud,2220,107,1982,0.8927927927927928,0.8614474419416798,0.9140012785854417,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,previous_normal,186185,135,185,0.0009936353626769075,0.0008109745325441635,0.0011655259313547203,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,short_seen,1928,118,29,0.01504149377593361,0.009036184408246679,0.021702716022341473,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,short_new,820,129,60,0.07317073170731707,0.049022974308300396,0.1016949152542373,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,first_transaction,143,143,61,0.42657342657342656,0.345979020979021,0.5104895104895105,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,379,13,266,0.7018469656992085,0.35715407718310566,0.9726775804661484,500,True
order_category_digit_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,188169,130,1962,0.01042679718763452,0.007191913457569614,0.013786934434415086,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,all,185803,143,1915,0.010306615070800794,0.0078145860231245,0.013517625675169781,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,50,36,1,0.02,0.0,0.06666666666666667,500,False
order_category_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2708,131,73,0.026957163958641065,0.017483800001662605,0.04005979654037906,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,seen_merchant,120964,135,467,0.003860652756191925,0.0026926509932289236,0.005258511273387227,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,new_merchant,64839,143,1448,0.022332238313360786,0.016645070888158725,0.029389681772573496,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,27292,138,603,0.0220943866334457,0.015804566058075908,0.02922486675711842,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,previous_fraud,1901,114,1681,0.8842714360862703,0.8539118462152704,0.9070584093650825,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,previous_normal,183759,131,174,0.0009468923971070805,0.0007840863984646948,0.00113896543212933,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,short_seen,1887,115,18,0.009538950715421303,0.005006341198277424,0.015484105345091866,500,False
order_category_digit_relaxed_20260928/generated_validation_20261012,short_new,821,126,55,0.06699147381242387,0.04,0.09811230162741329,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,first_transaction,143,143,60,0.4195804195804196,0.3356643356643357,0.5034965034965035,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,557,17,312,0.5601436265709157,0.2805883600876883,0.9125545883410086,500,True
order_category_digit_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,185246,126,1603,0.008653358237154919,0.00643873320585669,0.011113545825723327,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,all,192805,143,1706,0.008848318249008065,0.006029497171820548,0.012360444170459497,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,52,33,5,0.09615384615384616,0.02702702702702703,0.18811910377358487,500,False
order_category_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3008,137,117,0.03889627659574468,0.021784374697677984,0.05995654238193752,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,seen_merchant,122443,139,380,0.003103484886845308,0.0017516733265931519,0.004817714127761328,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,new_merchant,70362,143,1326,0.018845399505414855,0.013125544002930103,0.02535406925061961,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,24468,142,550,0.022478339055092365,0.014757968575725429,0.031954242762793905,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,previous_fraud,1698,87,1580,0.9305064782096584,0.9023660004542358,0.947738739641807,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,previous_normal,190964,135,74,0.0003875075930541882,0.00029011572552099503,0.0004963867717570663,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,short_seen,2080,116,24,0.011538461538461539,0.005030001205954956,0.018893989230516793,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,short_new,928,135,93,0.10021551724137931,0.056352402110524856,0.15104047131999526,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,first_transaction,143,143,52,0.36363636363636365,0.2867132867132867,0.4442307692307691,500,True
order_category_digit_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,203,9,137,0.6748768472906403,0.27893106465920164,1.0,500,False
order_category_digit_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,192602,134,1569,0.008146332852202988,0.005392381020291867,0.011429672187757301,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,all,176545,143,1593,0.009023195219349174,0.005907298045305129,0.012750602457313416,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,43,30,1,0.023255813953488372,0.0,0.08333333333333333,500,False
order_category_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,2521,129,89,0.035303451011503374,0.017337555633530143,0.05705229793977813,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,seen_merchant,109448,134,354,0.0032344126891309115,0.0018019831249490724,0.005184737301710264,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,new_merchant,67097,143,1239,0.01846580324008525,0.012292946377462878,0.025107681339124107,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,22116,141,497,0.022472418158799058,0.014454456420884897,0.031989672337780765,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,previous_fraud,1587,77,1473,0.9281663516068053,0.8963413451010503,0.9465429869108075,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,previous_normal,174815,138,80,0.0004576266338700912,0.00034709729048297425,0.0005762596766060753,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,short_seen,1729,112,23,0.013302486986697512,0.003197105629099959,0.02855031741788362,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,short_new,792,124,66,0.08333333333333333,0.04472445217482537,0.12800118432385874,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,first_transaction,143,143,40,0.27972027972027974,0.2131118881118881,0.35664335664335667,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,358,13,84,0.2346368715083799,0.05073472747653076,0.5960289389067522,500,True
order_category_digit_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,176187,130,1509,0.00856476357506513,0.00539332573844695,0.012203589394536427,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,all,162958,143,1639,0.010057806305919317,0.005544218704356391,0.016426259435533677,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,46,36,5,0.10869565217391304,0.023794668179239933,0.22093495934959342,500,False
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,2413,132,109,0.045171985080812264,0.020759162303664924,0.07867446949508759,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,seen_merchant,100610,138,459,0.004562170758373919,0.0019262304319423201,0.008714831432192541,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,new_merchant,62348,143,1180,0.018926028100340025,0.011372399307314094,0.028488657967087935,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,23948,141,218,0.009103056622682478,0.005323093631956279,0.013352492896492478,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,previous_fraud,1625,74,1517,0.9335384615384615,0.8935086967561734,0.955131213084507,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,previous_normal,161190,131,76,0.0004714932688132018,0.00036092763988919934,0.0005924909091996541,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,short_seen,1628,113,36,0.022113022113022112,0.008778541072464417,0.04412069883214877,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,short_new,785,128,73,0.0929936305732484,0.043917470704103095,0.1507508663842895,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,first_transaction,143,143,46,0.32167832167832167,0.24475524475524477,0.3916083916083916,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,476,19,243,0.5105042016806722,0.28227592951602853,0.8363288208051299,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,162482,124,1396,0.00859172092908753,0.004387538726467478,0.014840423540839347,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,all,168935,143,2830,0.016752005209104092,0.009865592013708761,0.026309659117564135,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,33,26,3,0.09090909090909091,0.0,0.1883868243243243,500,False
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2594,130,176,0.06784888203546646,0.0379129037066959,0.1128040061790652,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,seen_merchant,104321,138,1075,0.01030473250831568,0.005194993247774691,0.01757474192030492,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,new_merchant,64614,143,1755,0.02716129631349243,0.01804618212422574,0.03917202854376331,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,24501,137,315,0.012856618097220522,0.007803353441615499,0.02049197255159529,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,previous_fraud,2817,83,2691,0.9552715654952076,0.9307106782106782,0.9693331190256196,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,previous_normal,165975,131,88,0.0005302003313752071,0.0003982334713687985,0.0006694083312585901,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,short_seen,1735,115,72,0.0414985590778098,0.01768647755451781,0.07518125183649482,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,short_new,859,126,104,0.1210710128055879,0.07100037269898886,0.18785901145422576,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,first_transaction,143,143,51,0.35664335664335667,0.27972027972027974,0.4405594405594406,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,269,14,211,0.7843866171003717,0.48375851584475554,1.0,500,True
order_category_numeric_digit_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,168666,129,2619,0.015527729358614066,0.008541862233718068,0.02502461909125229,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,all,195098,143,4687,0.02402382392438672,0.007250124289566521,0.05308229561829887,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,53,38,15,0.2830188679245283,0.11210691823899371,0.4515444533977974,500,False
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,2922,134,328,0.11225188227241616,0.044220988533718406,0.1975246740311481,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,seen_merchant,125415,137,3073,0.024502651198022564,0.0029430301398798604,0.06250761039433214,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,new_merchant,69683,143,1614,0.02316203378155361,0.014475086250031676,0.03326264244487196,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,28925,142,274,0.00947277441659464,0.005262671526878078,0.015295080868303137,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,previous_fraud,4678,77,4572,0.9773407439076528,0.9290922149845962,0.9893053369037768,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,previous_normal,190277,136,74,0.0003889066991806682,0.0002877326561461749,0.0004889137352877082,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,short_seen,2009,121,184,0.09158785465405675,0.01984734643305323,0.1915660260639863,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,short_new,913,131,144,0.15772179627601315,0.09034309886440922,0.22902240490006445,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,first_transaction,143,143,41,0.2867132867132867,0.21678321678321677,0.35664335664335667,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,223,12,135,0.6053811659192825,0.3151530693054372,0.9740313516711031,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,194875,131,4552,0.02335856318152662,0.006424355845400668,0.05220527007019123,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,all,197386,143,8300,0.04204958811668508,0.0135178809292195,0.0810241165604593,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,50,33,17,0.34,0.15384615384615385,0.5307259073842302,500,False
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,3256,135,620,0.1904176904176904,0.07469079902114219,0.3108638161473784,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,seen_merchant,127955,133,5957,0.04655542964323395,0.008326914316146154,0.0995104875632627,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,new_merchant,69431,143,2343,0.03374573317394248,0.020965230865586014,0.049412931693431195,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,28125,140,744,0.026453333333333332,0.010892155870701189,0.05143394065052491,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,previous_fraud,8289,84,8150,0.9832307877910483,0.9475326782663692,0.9912385765878393,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,previous_normal,188954,133,103,0.0005451062163277834,0.0003900288924957833,0.0007337995967701031,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,short_seen,2279,119,410,0.1799034664326459,0.04062564955310746,0.32739150378328585,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,short_new,977,131,210,0.21494370522006143,0.14259946738741605,0.29156158589611825,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,first_transaction,143,143,47,0.32867132867132864,0.2517482517482518,0.4092657342657341,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,99,11,86,0.8686868686868687,0.608853459972863,1.0,500,True
order_category_numeric_digit_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,197287,132,8214,0.04163477573281565,0.01321408491018715,0.08064838132965814,500,True
order_category_relaxed_20260928/generated_validation_20261011,all,187743,143,1367,0.007281230192337397,0.0051950638359769185,0.00970959759949521,500,True
order_category_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,53,41,1,0.018867924528301886,0.0,0.060318181818181806,500,False
order_category_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,3129,133,99,0.031639501438159155,0.01494335229107614,0.05492340057542596,500,True
order_category_relaxed_20260928/generated_validation_20261011,seen_merchant,120904,134,337,0.0027873354066035865,0.0017760804061183518,0.003950209736891584,500,True
order_category_relaxed_20260928/generated_validation_20261011,new_merchant,66839,143,1030,0.015410164724187974,0.011143405122442334,0.020212637027169147,500,True
order_category_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,29703,138,310,0.010436656230010437,0.0075402082508190015,0.014083368726821746,500,True
order_category_relaxed_20260928/generated_validation_20261011,previous_fraud,1355,118,1110,0.8191881918819188,0.7571367078265397,0.8612736174376082,500,True
order_category_relaxed_20260928/generated_validation_20261011,previous_normal,186245,133,189,0.0010147923434186152,0.0008420446310170997,0.0011868249578878276,500,True
order_category_relaxed_20260928/generated_validation_20261011,short_seen,2167,117,24,0.011075219197046609,0.003655550082943503,0.023066253904150878,500,True
order_category_relaxed_20260928/generated_validation_20261011,short_new,962,127,75,0.07796257796257797,0.04044328954691128,0.12379936719297521,500,True
order_category_relaxed_20260928/generated_validation_20261011,first_transaction,143,143,68,0.4755244755244755,0.40192307692307694,0.5524475524475524,500,True
order_category_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,361,16,136,0.3767313019390582,0.15307157224270868,0.7863624454148471,500,True
order_category_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,187382,127,1231,0.0065694677183507485,0.004455257257291469,0.008843918714807797,500,True
order_category_relaxed_20260928/generated_validation_20261012,all,182858,143,1065,0.005824191449102583,0.004350525582403774,0.007552402017721794,500,True
order_category_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,48,37,0,0.0,0.0,0.0,500,False
order_category_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2757,136,41,0.014871236851650345,0.009717919171150948,0.02237493148181984,500,True
order_category_relaxed_20260928/generated_validation_20261012,seen_merchant,115080,135,263,0.0022853667014250956,0.0015442716495848783,0.003268698835239196,500,True
order_category_relaxed_20260928/generated_validation_20261012,new_merchant,67778,143,802,0.011832748089350528,0.008907577624907998,0.015036072285528477,500,True
order_category_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,28715,143,238,0.008288351036043879,0.006029917241152837,0.011111107534911149,500,True
order_category_relaxed_20260928/generated_validation_20261012,previous_fraud,1053,118,817,0.7758784425451092,0.7154155141265808,0.8246800606104863,500,True
order_category_relaxed_20260928/generated_validation_20261012,previous_normal,181662,133,186,0.0010238795125012386,0.0008505309690165839,0.0011949488747740997,500,True
order_category_relaxed_20260928/generated_validation_20261012,short_seen,1882,117,8,0.004250797024442083,0.0013666173265901894,0.008224815668949333,500,False
order_category_relaxed_20260928/generated_validation_20261012,short_new,875,134,33,0.037714285714285714,0.024323899371069182,0.057567385444743914,500,True
order_category_relaxed_20260928/generated_validation_20261012,first_transaction,143,143,62,0.43356643356643354,0.359965034965035,0.5104895104895105,500,True
order_category_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,242,14,167,0.6900826446280992,0.4490841073271414,0.988833708145927,500,True
order_category_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,182616,129,898,0.004917422350725019,0.003475389982144402,0.006666842873088753,500,True
order_category_relaxed_20260929/generated_validation_20261011,all,209394,143,1446,0.006905641995472649,0.00474075441547108,0.00957520117924852,500,True
order_category_relaxed_20260929/generated_validation_20261011,positive_gap_le_5s,60,41,1,0.016666666666666666,0.0,0.05555555555555555,500,False
order_category_relaxed_20260929/generated_validation_20261011,positive_gap_le_300s,3388,136,84,0.024793388429752067,0.014936010848292934,0.03557145884242301,500,True
order_category_relaxed_20260929/generated_validation_20261011,seen_merchant,138455,137,347,0.0025062294608356505,0.0015052315293594505,0.0037578526474237512,500,True
order_category_relaxed_20260929/generated_validation_20261011,new_merchant,70939,143,1099,0.015492183425196296,0.011019551600384012,0.020910046240869676,500,True
order_category_relaxed_20260929/generated_validation_20261011,amount_gt_3x_prior20median,34183,140,453,0.013252201386654184,0.008708079152804343,0.019022917839572395,500,True
order_category_relaxed_20260929/generated_validation_20261011,previous_fraud,1439,93,1278,0.8881167477414872,0.8467618814491226,0.9170950261640932,500,True
order_category_relaxed_20260929/generated_validation_20261011,previous_normal,207812,136,125,0.0006015052066290686,0.00048462009795518254,0.0007100304943069472,500,True
order_category_relaxed_20260929/generated_validation_20261011,short_seen,2365,116,10,0.004228329809725159,0.0016201036132464774,0.007488840928042378,500,False
order_category_relaxed_20260929/generated_validation_20261011,short_new,1023,134,74,0.07233626588465299,0.04424591678314576,0.10256414127661069,500,True
order_category_relaxed_20260929/generated_validation_20261011,first_transaction,143,143,43,0.3006993006993007,0.2340909090909091,0.38461538461538464,500,True
order_category_relaxed_20260929/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,286,11,176,0.6153846153846154,0.22124648674786182,0.9863797909407666,500,True
order_category_relaxed_20260929/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,209108,132,1270,0.00607341660768598,0.004065698655322118,0.008356474724430421,500,True
order_category_relaxed_20260929/generated_validation_20261012,all,190828,143,1154,0.006047330580417968,0.0043471108355952835,0.008060234243450868,500,True
order_category_relaxed_20260929/generated_validation_20261012,positive_gap_le_5s,53,37,1,0.018867924528301886,0.0,0.06818181818181818,500,False
order_category_relaxed_20260929/generated_validation_20261012,positive_gap_le_300s,2923,132,64,0.02189531303455354,0.013587372916813832,0.032029433878639664,500,True
order_category_relaxed_20260929/generated_validation_20261012,seen_merchant,123396,135,266,0.002155661447696846,0.0014559451681675757,0.002959346767455428,500,True
order_category_relaxed_20260929/generated_validation_20261012,new_merchant,67432,143,888,0.013168821924308934,0.009290076596078844,0.017430924389723698,500,True
order_category_relaxed_20260929/generated_validation_20261012,amount_gt_3x_prior20median,30769,139,377,0.012252591894439209,0.008712828654348196,0.016678053827510208,500,True
order_category_relaxed_20260929/generated_validation_20261012,previous_fraud,1141,95,1001,0.8773006134969326,0.8467949120335694,0.8997525945872589,500,True
order_category_relaxed_20260929/generated_validation_20261012,previous_normal,189544,130,112,0.0005908918245895413,0.00048161099988775413,0.0007128236394429588,500,True
order_category_relaxed_20260929/generated_validation_20261012,short_seen,2077,115,13,0.006259027443428021,0.00295455868442116,0.010287406244626015,500,False
order_category_relaxed_20260929/generated_validation_20261012,short_new,846,125,51,0.06028368794326241,0.03568812840499971,0.08628619826507272,500,True
order_category_relaxed_20260929/generated_validation_20261012,first_transaction,143,143,41,0.2867132867132867,0.2097902097902098,0.36363636363636365,500,True
order_category_relaxed_20260929/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,250,15,189,0.756,0.44395887228763,1.0,500,True
order_category_relaxed_20260929/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,190578,128,965,0.005063543535980018,0.0035346887015886915,0.006845265426302394,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,all,187743,143,613,0.0032651017614504937,0.002040734557638824,0.00530808834524661,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,positive_gap_le_5s,48,33,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,positive_gap_le_300s,3030,130,47,0.015511551155115511,0.0041384371625940875,0.03809951561028164,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,seen_merchant,120215,136,162,0.0013475855758432807,0.000663956369122863,0.002808301784804268,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,new_merchant,67528,143,451,0.00667871105319275,0.004364089217799241,0.010017333218022355,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,amount_gt_3x_prior20median,28148,142,99,0.0035171237743356542,0.0022595048100000265,0.00537008647442687,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,previous_fraud,603,91,445,0.7379767827529021,0.599284446273975,0.8323753049606939,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,previous_normal,186997,138,141,0.0007540227918094943,0.0006141634305268288,0.0009076595156413859,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,short_seen,2136,112,18,0.008426966292134831,0.00040695313901557,0.02706060793165113,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,short_new,894,128,29,0.03243847874720358,0.012236519290243438,0.06557377049180328,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,first_transaction,143,143,27,0.1888111888111888,0.1258741258741259,0.25874125874125875,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,short_sequence_le_100_RETROSPECTIVE,361,16,113,0.31301939058171746,0.1523724223130286,0.6218529151943462,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261011,long_sequence_gt_100_RETROSPECTIVE,187382,127,500,0.00266834594571517,0.0015407640356122417,0.004629520303567235,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,all,182858,143,459,0.0025101444836977327,0.0016509555229033152,0.0035666201898384054,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,positive_gap_le_5s,49,36,0,0.0,0.0,0.0,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,positive_gap_le_300s,2707,133,14,0.005171776874769117,0.0025369725560672432,0.009137748939675613,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,seen_merchant,114540,136,114,0.0009952854897852278,0.0006986928467440188,0.0014178659179159667,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,new_merchant,68318,143,345,0.005049913639158055,0.003157326451416404,0.007252726375389845,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,amount_gt_3x_prior20median,27320,140,97,0.003550512445095168,0.0019941525024479087,0.005345497212221956,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,previous_fraud,449,92,308,0.6859688195991092,0.5565752075418602,0.7603160080158959,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,previous_normal,182266,137,124,0.0006803243610986141,0.0005604188423998181,0.0008157156855081984,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,short_seen,1870,116,3,0.0016042780748663102,0.0,0.003728701870676424,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,short_new,837,129,11,0.013142174432497013,0.005805223993351968,0.023644397378078833,500,False
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,first_transaction,143,143,27,0.1888111888111888,0.1291958041958042,0.2517482517482518,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,short_sequence_le_100_RETROSPECTIVE,242,14,136,0.5619834710743802,0.26895927601809955,0.8902454780361756,500,True
order_event_is_fraud_relaxed_20260928/generated_validation_20261012,long_sequence_gt_100_RETROSPECTIVE,182616,129,323,0.0017687387742585535,0.0010913758725771567,0.002606291652242209,500,True
order_event_is_fraud_relaxed_20260929/generated_validation_20261011,all,209394,143,758,0.0036199700086917484,0.0021301274102860637,0.005310190621964586,500,True
