family,kappa,index,variant,tape,group,bin,observed_repeat,generated_repeat
argn_original,0,20260921,direct,20261003,pooled,1,0.3114509155645982,0.31965305690712925
argn_original,0,20260921,direct,20261003,pooled,2,0.3109352336507536,0.3213865411361934
argn_original,0,20260921,direct,20261003,pooled,3,0.3132337927514038,0.3234101579172002
argn_original,0,20260921,direct,20261003,pooled,4,0.31417782572824776,0.31143840034401205
argn_original,0,20260921,direct,20261003,0,0,0.3104568241191838,0.313536076326774
argn_original,0,20260921,direct,20261003,0,1,0.3129886595759668,0.31967116852613037
argn_original,0,20260921,direct,20261003,0,2,0.3101617354245991,0.32083832335329343
argn_original,0,20260921,direct,20261003,0,3,0.3123306948109059,0.3249583234103358
argn_original,0,20260921,direct,20261003,0,4,0.31486420099656115,0.31147934678194045
argn_original,0,20260921,direct,20261003,1,0,0.30737564322469985,0.31386138613861386
argn_original,0,20260921,direct,20261003,1,1,0.2966818477553676,0.3181818181818182
argn_original,0,20260921,direct,20261003,1,2,0.31898238747553814,0.3302938196555218
argn_original,0,20260921,direct,20261003,1,3,0.3202592087312415,0.30643513789581206
argn_original,0,20260921,direct,20261003,1,4,0.30789648307896483,0.31211498973305957
argn_continued,0,20260920,raw,20261001,pooled,0,0.310053451973242,0.06160120197467268
argn_continued,0,20260920,raw,20261001,pooled,1,0.3114509155645982,0.06245305290267196
argn_continued,0,20260920,raw,20261001,pooled,2,0.3109352336507536,0.06156316916488223
argn_continued,0,20260920,raw,20261001,pooled,3,0.3132337927514038,0.06343677432974457
argn_continued,0,20260920,raw,20261001,pooled,4,0.31417782572824776,0.06188302727948201
argn_continued,0,20260920,raw,20261001,0,0,0.3104568241191838,0.064377168840493
argn_continued,0,20260920,raw,20261001,0,1,0.3129886595759668,0.06266506602641056
argn_continued,0,20260920,raw,20261001,0,2,0.3101617354245991,0.06072151446600786
argn_continued,0,20260920,raw,20261001,0,3,0.3123306948109059,0.06433998100664767
argn_continued,0,20260920,raw,20261001,0,4,0.31486420099656115,0.06118592015119301
argn_continued,0,20260920,raw,20261001,1,0,0.30737564322469985,0.03730569948186528
argn_continued,0,20260920,raw,20261001,1,1,0.2966818477553676,0.06048387096774194
argn_continued,0,20260920,raw,20261001,1,2,0.31898238747553814,0.06866952789699571
argn_continued,0,20260920,raw,20261001,1,3,0.3202592087312415,0.056818181818181816
argn_continued,0,20260920,raw,20261001,1,4,0.30789648307896483,0.0683491062039958
argn_continued,0,20260920,raw,20261002,pooled,0,0.310053451973242,0.061584518336362665
argn_continued,0,20260920,raw,20261002,pooled,1,0.3114509155645982,0.05957677699403147
argn_continued,0,20260920,raw,20261002,pooled,2,0.3109352336507536,0.06102383242492252
argn_continued,0,20260920,raw,20261002,pooled,3,0.3132337927514038,0.060923924560288195
argn_continued,0,20260920,raw,20261002,pooled,4,0.31417782572824776,0.05699863287411926
argn_continued,0,20260920,raw,20261002,0,0,0.3104568241191838,0.06200904546536539
argn_continued,0,20260920,raw,20261002,0,1,0.3129886595759668,0.060144927536231886
argn_continued,0,20260920,raw,20261002,0,2,0.3101617354245991,0.061182950191570884
argn_continued,0,20260920,raw,20261002,0,3,0.3123306948109059,0.06096117424242424
argn_continued,0,20260920,raw,20261002,0,4,0.31486420099656115,0.05792323993407111
argn_continued,0,20260920,raw,20261002,1,0,0.30737564322469985,0.05826271186440678
argn_continued,0,20260920,raw,20261002,1,1,0.2966818477553676,0.05391120507399577
argn_continued,0,20260920,raw,20261002,1,2,0.31898238747553814,0.06124497991967871
argn_continued,0,20260920,raw,20261002,1,3,0.3202592087312415,0.06018054162487462
argn_continued,0,20260920,raw,20261002,1,4,0.30789648307896483,0.04837117472852912
argn_continued,0,20260920,raw,20261003,pooled,0,0.310053451973242,0.06218959188080328
argn_continued,0,20260920,raw,20261003,pooled,1,0.3114509155645982,0.06104281475201356
argn_continued,0,20260920,raw,20261003,pooled,2,0.3109352336507536,0.0653796928327645
argn_continued,0,20260920,raw,20261003,pooled,3,0.3132337927514038,0.05942512649370223
argn_continued,0,20260920,raw,20261003,pooled,4,0.31417782572824776,0.057839941108423595
argn_continued,0,20260920,raw,20261003,0,0,0.3104568241191838,0.061542174490165316
argn_continued,0,20260920,raw,20261003,0,1,0.3129886595759668,0.060032894736842105
argn_continued,0,20260920,raw,20261003,0,2,0.3101617354245991,0.06468552333213988
argn_continued,0,20260920,raw,20261003,0,3,0.3123306948109059,0.0587528535383876
argn_continued,0,20260920,raw,20261003,0,4,0.31486420099656115,0.05604719764011799
argn_continued,0,20260920,raw,20261003,1,0,0.30737564322469985,0.06790123456790123
argn_continued,0,20260920,raw,20261003,1,1,0.2966818477553676,0.07303974221267455
argn_continued,0,20260920,raw,20261003,1,2,0.31898238747553814,0.06882591093117409
argn_continued,0,20260920,raw,20261003,1,3,0.3202592087312415,0.06474820143884892
argn_continued,0,20260920,raw,20261003,1,4,0.30789648307896483,0.07267441860465117
argn_continued,0,20260920,level,20261001,pooled,0,0.310053451973242,0.4019808375497901
argn_continued,0,20260920,level,20261001,pooled,1,0.3114509155645982,0.406951871657754
argn_continued,0,20260920,level,20261001,pooled,2,0.3109352336507536,0.4045088566827697
argn_continued,0,20260920,level,20261001,pooled,3,0.3132337927514038,0.41159755840875606
argn_continued,0,20260920,level,20261001,pooled,4,0.31417782572824776,0.3999575191163976
argn_continued,0,20260920,level,20261001,0,0,0.3104568241191838,0.39913544668587897
argn_continued,0,20260920,level,20261001,0,1,0.3129886595759668,0.4069377990430622
argn_continued,0,20260920,level,20261001,0,2,0.3101617354245991,0.40543763415215833
argn_continued,0,20260920,level,20261001,0,3,0.3123306948109059,0.41280928140168105
argn_continued,0,20260920,level,20261001,0,4,0.31486420099656115,0.39810762862211707
argn_continued,0,20260920,level,20261001,1,0,0.30737564322469985,0.4254658385093168
argn_continued,0,20260920,level,20261001,1,1,0.2966818477553676,0.4083080040526849
argn_continued,0,20260920,level,20261001,1,2,0.31898238747553814,0.39740820734341253
argn_continued,0,20260920,level,20261001,1,3,0.3202592087312415,0.39924314096499525
argn_continued,0,20260920,level,20261001,1,4,0.30789648307896483,0.41770833333333335
argn_continued,0,20260920,level,20261002,pooled,0,0.310053451973242,0.3986327707754753
argn_continued,0,20260920,level,20261002,pooled,1,0.3114509155645982,0.4051733507227475
argn_continued,0,20260920,level,20261002,pooled,2,0.3109352336507536,0.4056573449051752
argn_continued,0,20260920,level,20261002,pooled,3,0.3132337927514038,0.40451810408529504
argn_continued,0,20260920,level,20261002,pooled,4,0.31417782572824776,0.4000841839419131
argn_continued,0,20260920,level,20261002,0,0,0.3104568241191838,0.4007125890736342
argn_continued,0,20260920,level,20261002,0,1,0.3129886595759668,0.40838584585555016
argn_continued,0,20260920,level,20261002,0,2,0.3101617354245991,0.40611510791366906
argn_continued,0,20260920,level,20261002,0,3,0.3123306948109059,0.40365781710914456
argn_continued,0,20260920,level,20261002,0,4,0.31486420099656115,0.39509954058192953
argn_continued,0,20260920,level,20261002,1,0,0.30737564322469985,0.3804463336875664
argn_continued,0,20260920,level,20261002,1,1,0.2966818477553676,0.3756558237145855
argn_continued,0,20260920,level,20261002,1,2,0.31898238747553814,0.40384615384615385
argn_continued,0,20260920,level,20261002,1,3,0.3202592087312415,0.4103585657370518
argn_continued,0,20260920,level,20261002,1,4,0.30789648307896483,0.4425742574257426
argn_continued,0,20260920,level,20261003,pooled,0,0.310053451973242,0.41170742263579313
argn_continued,0,20260920,level,20261003,pooled,1,0.3114509155645982,0.4127084652733798
argn_continued,0,20260920,level,20261003,pooled,2,0.3109352336507536,0.40900823793730606
argn_continued,0,20260920,level,20261003,pooled,3,0.3132337927514038,0.40468012022327177
argn_continued,0,20260920,level,20261003,pooled,4,0.31417782572824776,0.39871484251553774
argn_continued,0,20260920,level,20261003,0,0,0.3104568241191838,0.4131881427707199
argn_continued,0,20260920,level,20261003,0,1,0.3129886595759668,0.4131757547390592
argn_continued,0,20260920,level,20261003,0,2,0.3101617354245991,0.41101137043686414
argn_continued,0,20260920,level,20261003,0,3,0.3123306948109059,0.404102195034185
argn_continued,0,20260920,level,20261003,0,4,0.31486420099656115,0.39997639560958337
argn_continued,0,20260920,level,20261003,1,0,0.30737564322469985,0.4004085801838611
argn_continued,0,20260920,level,20261003,1,1,0.2966818477553676,0.4089935760171306
argn_continued,0,20260920,level,20261003,1,2,0.31898238747553814,0.3890020366598778
argn_continued,0,20260920,level,20261003,1,3,0.3202592087312415,0.4108053007135576
argn_continued,0,20260920,level,20261003,1,4,0.30789648307896483,0.38823529411764707
argn_continued,0,20260920,gap,20261001,pooled,0,0.310053451973242,0.40219614597911507
argn_continued,0,20260920,gap,20261001,pooled,1,0.3114509155645982,0.4048994437312794
argn_continued,0,20260920,gap,20261001,pooled,2,0.3109352336507536,0.4060788314896359
argn_continued,0,20260920,gap,20261001,pooled,3,0.3132337927514038,0.414308258811152
argn_continued,0,20260920,gap,20261001,pooled,4,0.31417782572824776,0.39781293130905615
argn_continued,0,20260920,gap,20261001,0,0,0.3104568241191838,0.39918337936831993
argn_continued,0,20260920,gap,20261001,0,1,0.3129886595759668,0.4054312716832157
argn_continued,0,20260920,gap,20261001,0,2,0.3101617354245991,0.40766384147069357
argn_continued,0,20260920,gap,20261001,0,3,0.3123306948109059,0.4156904508342208
argn_continued,0,20260920,gap,20261001,0,4,0.31486420099656115,0.3955329709288584
argn_continued,0,20260920,gap,20261001,1,0,0.30737564322469985,0.42694300518134715
argn_continued,0,20260920,gap,20261001,1,1,0.2966818477553676,0.4022177419354839
argn_continued,0,20260920,gap,20261001,1,2,0.31898238747553814,0.3924324324324324
argn_continued,0,20260920,gap,20261001,1,3,0.3202592087312415,0.4032258064516129
argn_continued,0,20260920,gap,20261001,1,4,0.30789648307896483,0.4166666666666667
argn_continued,0,20260920,gap,20261002,pooled,0,0.310053451973242,0.39750026706548447
argn_continued,0,20260920,gap,20261002,pooled,1,0.3114509155645982,0.40756439517443754
argn_continued,0,20260920,gap,20261002,pooled,2,0.3109352336507536,0.4065580797256751
argn_continued,0,20260920,gap,20261002,pooled,3,0.3132337927514038,0.40806843383673036
argn_continued,0,20260920,gap,20261002,pooled,4,0.31417782572824776,0.39709748659165
argn_continued,0,20260920,gap,20261002,0,0,0.3104568241191838,0.39973865526253266
argn_continued,0,20260920,gap,20261002,0,1,0.3129886595759668,0.4118715929739552
argn_continued,0,20260920,gap,20261002,0,2,0.3101617354245991,0.40616011505273253
argn_continued,0,20260920,gap,20261002,0,3,0.3123306948109059,0.40815121086828116
argn_continued,0,20260920,gap,20261002,0,4,0.31486420099656115,0.39168825052978573
argn_continued,0,20260920,gap,20261002,1,0,0.30737564322469985,0.3796394485683987
argn_continued,0,20260920,gap,20261002,1,1,0.2966818477553676,0.37209302325581395
argn_continued,0,20260920,gap,20261002,1,2,0.31898238747553814,0.40404040404040403
argn_continued,0,20260920,gap,20261002,1,3,0.3202592087312415,0.4079601990049751
argn_continued,0,20260920,gap,20261002,1,4,0.30789648307896483,0.44367588932806323
argn_continued,0,20260920,gap,20261003,pooled,0,0.310053451973242,0.4100594916170903
argn_continued,0,20260920,gap,20261003,pooled,1,0.3114509155645982,0.4144847972972973
argn_continued,0,20260920,gap,20261003,pooled,2,0.3109352336507536,0.4079623287671233
argn_continued,0,20260920,gap,20261003,pooled,3,0.3132337927514038,0.40770551620519424
argn_continued,0,20260920,gap,20261003,pooled,4,0.31417782572824776,0.3968187085220689
argn_continued,0,20260920,gap,20261003,0,0,0.3104568241191838,0.41142303969022265
argn_continued,0,20260920,gap,20261003,0,1,0.3129886595759668,0.41518275538894095
argn_continued,0,20260920,gap,20261003,0,2,0.3101617354245991,0.4104066985645933
argn_continued,0,20260920,gap,20261003,0,3,0.3123306948109059,0.4071676854848376
argn_continued,0,20260920,gap,20261003,0,4,0.31486420099656115,0.3977339785200047
argn_continued,0,20260920,gap,20261003,1,0,0.30737564322469985,0.39959016393442626
argn_continued,0,20260920,gap,20261003,1,1,0.2966818477553676,0.40298507462686567
argn_continued,0,20260920,gap,20261003,1,2,0.31898238747553814,0.39059304703476483
argn_continued,0,20260920,gap,20261003,1,3,0.3202592087312415,0.41260162601626016
argn_continued,0,20260920,gap,20261003,1,4,0.30789648307896483,0.3892156862745098
argn_continued,0,20260920,direct,20261001,pooled,0,0.310053451973242,0.308610125765882
argn_continued,0,20260920,direct,20261001,pooled,1,0.3114509155645982,0.3176798541867696
argn_continued,0,20260920,direct,20261001,pooled,2,0.3109352336507536,0.314405324173465
argn_continued,0,20260920,direct,20261001,pooled,3,0.3132337927514038,0.32086406743940993
argn_continued,0,20260920,direct,20261001,pooled,4,0.31417782572824776,0.31401017380245866
argn_continued,0,20260920,direct,20261001,0,0,0.3104568241191838,0.31065868263473057
argn_continued,0,20260920,direct,20261001,0,1,0.3129886595759668,0.3199760047990402
argn_continued,0,20260920,direct,20261001,0,2,0.3101617354245991,0.31595275026846437
argn_continued,0,20260920,direct,20261001,0,3,0.3123306948109059,0.32278706007820834
argn_continued,0,20260920,direct,20261001,0,4,0.31486420099656115,0.3154291110848778
argn_continued,0,20260920,direct,20261001,1,0,0.30737564322469985,0.29227557411273486
argn_continued,0,20260920,direct,20261001,1,1,0.2966818477553676,0.29120323559150657
argn_continued,0,20260920,direct,20261001,1,2,0.31898238747553814,0.3078579117330463
argn_continued,0,20260920,direct,20261001,1,3,0.3202592087312415,0.3042654028436019
argn_continued,0,20260920,direct,20261001,1,4,0.30789648307896483,0.3015544041450777
argn_continued,0,20260920,direct,20261002,pooled,0,0.310053451973242,0.3181525932276039
argn_continued,0,20260920,direct,20261002,pooled,1,0.3114509155645982,0.31526344378055404
argn_continued,0,20260920,direct,20261002,pooled,2,0.3109352336507536,0.3170133333333333
argn_continued,0,20260920,direct,20261002,pooled,3,0.3132337927514038,0.3196072220462464
argn_continued,0,20260920,direct,20261002,pooled,4,0.31417782572824776,0.3148909263357572
argn_continued,0,20260920,direct,20261002,0,0,0.3104568241191838,0.3214158026456918
argn_continued,0,20260920,direct,20261002,0,1,0.3129886595759668,0.3177694447804524
argn_continued,0,20260920,direct,20261002,0,2,0.3101617354245991,0.3157769019467335
argn_continued,0,20260920,direct,20261002,0,3,0.3123306948109059,0.3175763291288459
argn_continued,0,20260920,direct,20261002,0,4,0.31486420099656115,0.31091940439612387
argn_continued,0,20260920,direct,20261002,1,0,0.30737564322469985,0.2905982905982906
argn_continued,0,20260920,direct,20261002,1,1,0.2966818477553676,0.2923728813559322
argn_continued,0,20260920,direct,20261002,1,2,0.31898238747553814,0.3273453093812375
argn_continued,0,20260920,direct,20261002,1,3,0.3202592087312415,0.3373737373737374
argn_continued,0,20260920,direct,20261002,1,4,0.30789648307896483,0.3466796875
argn_continued,0,20260920,direct,20261003,pooled,0,0.310053451973242,0.3130669546436285
argn_continued,0,20260920,direct,20261003,pooled,1,0.3114509155645982,0.323164918970448
argn_continued,0,20260920,direct,20261003,pooled,2,0.3109352336507536,0.3221189789597351
argn_continued,0,20260920,direct,20261003,pooled,3,0.3132337927514038,0.31736655568682204
argn_continued,0,20260920,direct,20261003,pooled,4,0.31417782572824776,0.3197851953248394
argn_continued,0,20260920,direct,20261003,0,0,0.3104568241191838,0.31286937643227597
argn_continued,0,20260920,direct,20261003,0,1,0.3129886595759668,0.3242798353909465
argn_continued,0,20260920,direct,20261003,0,2,0.3101617354245991,0.3216674629718108
argn_continued,0,20260920,direct,20261003,0,3,0.3123306948109059,0.31650275845526504
argn_continued,0,20260920,direct,20261003,0,4,0.31486420099656115,0.320543093270366
argn_continued,0,20260920,direct,20261003,1,0,0.30737564322469985,0.31307929969104015
argn_continued,0,20260920,direct,20261003,1,1,0.2966818477553676,0.31696905016008536
argn_continued,0,20260920,direct,20261003,1,2,0.31898238747553814,0.32040816326530613
argn_continued,0,20260920,direct,20261003,1,3,0.3202592087312415,0.32346938775510203
argn_continued,0,20260920,direct,20261003,1,4,0.30789648307896483,0.31809338521400776
argn_continued,0,20260921,raw,20261001,pooled,0,0.310053451973242,0.08994484514212983
argn_continued,0,20260921,raw,20261001,pooled,1,0.3114509155645982,0.09710083137923683
argn_continued,0,20260921,raw,20261001,pooled,2,0.3109352336507536,0.08831448572967152
argn_continued,0,20260921,raw,20261001,pooled,3,0.3132337927514038,0.09481292517006802
argn_continued,0,20260921,raw,20261001,pooled,4,0.31417782572824776,0.09157861031059879
argn_continued,0,20260921,raw,20261001,0,0,0.3104568241191838,0.08940397350993377
argn_continued,0,20260921,raw,20261001,0,1,0.3129886595759668,0.09578270192994996
argn_continued,0,20260921,raw,20261001,0,2,0.3101617354245991,0.08728448275862069
argn_continued,0,20260921,raw,20261001,0,3,0.3123306948109059,0.09536328871892925
argn_continued,0,20260921,raw,20261001,0,4,0.31486420099656115,0.08910302165120153
argn_continued,0,20260921,raw,20261001,1,0,0.30737564322469985,0.09494324045407637
argn_continued,0,20260921,raw,20261001,1,1,0.2966818477553676,0.10631895687061184
argn_continued,0,20260921,raw,20261001,1,2,0.31898238747553814,0.09913793103448276
argn_continued,0,20260921,raw,20261001,1,3,0.3202592087312415,0.09152215799614644
argn_continued,0,20260921,raw,20261001,1,4,0.30789648307896483,0.11203319502074689
argn_continued,0,20260921,raw,20261002,pooled,0,0.310053451973242,0.08533220123116111
argn_continued,0,20260921,raw,20261002,pooled,1,0.3114509155645982,0.08853096962490542
argn_continued,0,20260921,raw,20261002,pooled,2,0.3109352336507536,0.09214469178082192
argn_continued,0,20260921,raw,20261002,pooled,3,0.3132337927514038,0.08567192629460976
argn_continued,0,20260921,raw,20261002,pooled,4,0.31417782572824776,0.0902039949001275
argn_continued,0,20260921,raw,20261002,0,0,0.3104568241191838,0.0874187832250443
argn_continued,0,20260921,raw,20261002,0,1,0.3129886595759668,0.0908324298277316
argn_continued,0,20260921,raw,20261002,0,2,0.3101617354245991,0.09313490158425348
argn_continued,0,20260921,raw,20261002,0,3,0.3123306948109059,0.08622117090479006
argn_continued,0,20260921,raw,20261002,0,4,0.31486420099656115,0.09129763742134632
argn_continued,0,20260921,raw,20261002,1,0,0.30737564322469985,0.06596858638743455
argn_continued,0,20260921,raw,20261002,1,1,0.2966818477553676,0.06896551724137931
argn_continued,0,20260921,raw,20261002,1,2,0.31898238747553814,0.0845771144278607
argn_continued,0,20260921,raw,20261002,1,3,0.3202592087312415,0.08048289738430583
argn_continued,0,20260921,raw,20261002,1,4,0.30789648307896483,0.08121827411167512
argn_continued,0,20260921,raw,20261003,pooled,0,0.310053451973242,0.09165512096344453
argn_continued,0,20260921,raw,20261003,pooled,1,0.3114509155645982,0.09709561161755353
argn_continued,0,20260921,raw,20261003,pooled,2,0.3109352336507536,0.09190348525469169
argn_continued,0,20260921,raw,20261003,pooled,3,0.3132337927514038,0.09571490094745909
argn_continued,0,20260921,raw,20261003,pooled,4,0.31417782572824776,0.09521287862740944
argn_continued,0,20260921,raw,20261003,0,0,0.3104568241191838,0.09075710532600907
argn_continued,0,20260921,raw,20261003,0,1,0.3129886595759668,0.09767004000941398
argn_continued,0,20260921,raw,20261003,0,2,0.3101617354245991,0.0893157262905162
argn_continued,0,20260921,raw,20261003,0,3,0.3123306948109059,0.09501501501501501
argn_continued,0,20260921,raw,20261003,0,4,0.31486420099656115,0.09338383240620192
argn_continued,0,20260921,raw,20261003,1,0,0.30737564322469985,0.0992063492063492
argn_continued,0,20260921,raw,20261003,1,1,0.2966818477553676,0.0924548352816153
argn_continued,0,20260921,raw,20261003,1,2,0.31898238747553814,0.11301715438950555
argn_continued,0,20260921,raw,20261003,1,3,0.3202592087312415,0.10176531671858775
argn_continued,0,20260921,raw,20261003,1,4,0.30789648307896483,0.1107754279959718
argn_continued,0,20260921,level,20261001,pooled,0,0.310053451973242,0.5525729442970823
argn_continued,0,20260921,level,20261001,pooled,1,0.3114509155645982,0.5561463207145896
argn_continued,0,20260921,level,20261001,pooled,2,0.3109352336507536,0.5446044711951848
argn_continued,0,20260921,level,20261001,pooled,3,0.3132337927514038,0.548740299776762
argn_continued,0,20260921,level,20261001,pooled,4,0.31417782572824776,0.5435062151735962
argn_continued,0,20260921,level,20261001,0,0,0.3104568241191838,0.5520501004371973
argn_continued,0,20260921,level,20261001,0,1,0.3129886595759668,0.5586206896551724
argn_continued,0,20260921,level,20261001,0,2,0.3101617354245991,0.5464422158548233
argn_continued,0,20260921,level,20261001,0,3,0.3123306948109059,0.5511669658886894
argn_continued,0,20260921,level,20261001,0,4,0.31486420099656115,0.5432393693263259
argn_continued,0,20260921,level,20261001,1,0,0.30737564322469985,0.554858934169279
argn_continued,0,20260921,level,20261001,1,1,0.2966818477553676,0.5369261477045908
argn_continued,0,20260921,level,20261001,1,2,0.31898238747553814,0.5280777537796977
argn_continued,0,20260921,level,20261001,1,3,0.3202592087312415,0.5285171102661597
argn_continued,0,20260921,level,20261001,1,4,0.30789648307896483,0.5474452554744526
argn_continued,0,20260921,level,20261002,pooled,0,0.310053451973242,0.5431585677749361
argn_continued,0,20260921,level,20261002,pooled,1,0.3114509155645982,0.5520215633423181
argn_continued,0,20260921,level,20261002,pooled,2,0.3109352336507536,0.5463529917284349
argn_continued,0,20260921,level,20261002,pooled,3,0.3132337927514038,0.5465079532286948
argn_continued,0,20260921,level,20261002,pooled,4,0.31417782572824776,0.562958240357029
argn_continued,0,20260921,level,20261002,0,0,0.3104568241191838,0.5439534331195058
argn_continued,0,20260921,level,20261002,0,1,0.3129886595759668,0.5534341978866475
argn_continued,0,20260921,level,20261002,0,2,0.3101617354245991,0.5474355887310378
argn_continued,0,20260921,level,20261002,0,3,0.3123306948109059,0.54592557701366
argn_continued,0,20260921,level,20261002,0,4,0.31486420099656115,0.5638045540796964
argn_continued,0,20260921,level,20261002,1,0,0.30737564322469985,0.5341614906832298
argn_continued,0,20260921,level,20261002,1,1,0.2966818477553676,0.5399159663865546
argn_continued,0,20260921,level,20261002,1,2,0.31898238747553814,0.5396984924623116
argn_continued,0,20260921,level,20261002,1,3,0.3202592087312415,0.5493519441674976
argn_continued,0,20260921,level,20261002,1,4,0.30789648307896483,0.5571428571428572
argn_continued,0,20260921,level,20261003,pooled,0,0.310053451973242,0.5487530771700738
argn_continued,0,20260921,level,20261003,pooled,1,0.3114509155645982,0.561409076483656
argn_continued,0,20260921,level,20261003,pooled,2,0.3109352336507536,0.5603864734299517
argn_continued,0,20260921,level,20261003,pooled,3,0.3132337927514038,0.5485110470701249
argn_continued,0,20260921,level,20261003,pooled,4,0.31417782572824776,0.5551533219761499
argn_continued,0,20260921,level,20261003,0,0,0.3104568241191838,0.5523535062439962
argn_continued,0,20260921,level,20261003,0,1,0.3129886595759668,0.5625880695162048
argn_continued,0,20260921,level,20261003,0,2,0.3101617354245991,0.5637084183979825
argn_continued,0,20260921,level,20261003,0,3,0.3123306948109059,0.5495173400071505
argn_continued,0,20260921,level,20261003,0,4,0.31486420099656115,0.5610886617542191
argn_continued,0,20260921,level,20261003,1,0,0.30737564322469985,0.5187376725838264
argn_continued,0,20260921,level,20261003,1,1,0.2966818477553676,0.5555555555555556
argn_continued,0,20260921,level,20261003,1,2,0.31898238747553814,0.5293522267206477
argn_continued,0,20260921,level,20261003,1,3,0.3202592087312415,0.5382262996941896
argn_continued,0,20260921,level,20261003,1,4,0.30789648307896483,0.5046059365404298
argn_continued,0,20260921,gap,20261001,pooled,0,0.310053451973242,0.549660441426146
argn_continued,0,20260921,gap,20261001,pooled,1,0.3114509155645982,0.5543154761904762
argn_continued,0,20260921,gap,20261001,pooled,2,0.3109352336507536,0.5460992907801419
argn_continued,0,20260921,gap,20261001,pooled,3,0.3132337927514038,0.5495533815397703
argn_continued,0,20260921,gap,20261001,pooled,4,0.31417782572824776,0.5431939978563772
argn_continued,0,20260921,gap,20261001,0,0,0.3104568241191838,0.5497932663910219
argn_continued,0,20260921,gap,20261001,0,1,0.3129886595759668,0.558026159334126
argn_continued,0,20260921,gap,20261001,0,2,0.3101617354245991,0.5482639303185778
argn_continued,0,20260921,gap,20261001,0,3,0.3123306948109059,0.5517902047658964
argn_continued,0,20260921,gap,20261001,0,4,0.31486420099656115,0.5422392161548573
argn_continued,0,20260921,gap,20261001,1,0,0.30737564322469985,0.5496342737722049
argn_continued,0,20260921,gap,20261001,1,1,0.2966818477553676,0.5244267198404786
argn_continued,0,20260921,gap,20261001,1,2,0.31898238747553814,0.5249457700650759
argn_continued,0,20260921,gap,20261001,1,3,0.3202592087312415,0.5274621212121212
argn_continued,0,20260921,gap,20261001,1,4,0.30789648307896483,0.5553235908141962
argn_continued,0,20260921,gap,20261002,pooled,0,0.310053451973242,0.5430823303866227
argn_continued,0,20260921,gap,20261002,pooled,1,0.3114509155645982,0.5505121293800539
argn_continued,0,20260921,gap,20261002,pooled,2,0.3109352336507536,0.5497905252980986
argn_continued,0,20260921,gap,20261002,pooled,3,0.3132337927514038,0.5486045286993154
argn_continued,0,20260921,gap,20261002,pooled,4,0.31417782572824776,0.5625265844321565
argn_continued,0,20260921,gap,20261002,0,0,0.3104568241191838,0.5437618595825426
argn_continued,0,20260921,gap,20261002,0,1,0.3129886595759668,0.5521383950024027
argn_continued,0,20260921,gap,20261002,0,2,0.3101617354245991,0.5508852222088402
argn_continued,0,20260921,gap,20261002,0,3,0.3123306948109059,0.5479919915204334
argn_continued,0,20260921,gap,20261002,0,4,0.31486420099656115,0.5625445051032518
argn_continued,0,20260921,gap,20261002,1,0,0.30737564322469985,0.5382198952879581
argn_continued,0,20260921,gap,20261002,1,1,0.2966818477553676,0.5379812695109261
argn_continued,0,20260921,gap,20261002,1,2,0.31898238747553814,0.5386158475426279
argn_continued,0,20260921,gap,20261002,1,3,0.3202592087312415,0.5541211519364448
argn_continued,0,20260921,gap,20261002,1,4,0.30789648307896483,0.5614754098360656
argn_continued,0,20260921,gap,20261003,pooled,0,0.310053451973242,0.5472445157838416
argn_continued,0,20260921,gap,20261003,pooled,1,0.3114509155645982,0.562255368666032
argn_continued,0,20260921,gap,20261003,pooled,2,0.3109352336507536,0.5590035434339096
argn_continued,0,20260921,gap,20261003,pooled,3,0.3132337927514038,0.5508004268943436
argn_continued,0,20260921,gap,20261003,pooled,4,0.31417782572824776,0.5535086785219892
argn_continued,0,20260921,gap,20261003,0,0,0.3104568241191838,0.5506063152839477
argn_continued,0,20260921,gap,20261003,0,1,0.3129886595759668,0.5632332238385734
argn_continued,0,20260921,gap,20261003,0,2,0.3101617354245991,0.5625
argn_continued,0,20260921,gap,20261003,0,3,0.3123306948109059,0.5526409920114462
argn_continued,0,20260921,gap,20261003,0,4,0.31486420099656115,0.55893536121673
argn_continued,0,20260921,gap,20261003,1,0,0.30737564322469985,0.5217391304347826
argn_continued,0,20260921,gap,20261003,1,1,0.2966818477553676,0.5522388059701493
argn_continued,0,20260921,gap,20261003,1,2,0.31898238747553814,0.5293522267206477
argn_continued,0,20260921,gap,20261003,1,3,0.3202592087312415,0.5340793489318413
argn_continued,0,20260921,gap,20261003,1,4,0.30789648307896483,0.5066666666666667
argn_continued,0,20260921,direct,20261001,pooled,0,0.310053451973242,0.3145639288738357
argn_continued,0,20260921,direct,20261001,pooled,1,0.3114509155645982,0.3140724946695096
argn_continued,0,20260921,direct,20261001,pooled,2,0.3109352336507536,0.31537718639338985
argn_continued,0,20260921,direct,20261001,pooled,3,0.3132337927514038,0.32169469874387907
argn_continued,0,20260921,direct,20261001,pooled,4,0.31417782572824776,0.31497160004286784
argn_continued,0,20260921,direct,20261001,0,0,0.3104568241191838,0.3138617359557178
argn_continued,0,20260921,direct,20261001,0,1,0.3129886595759668,0.3162596783799881
argn_continued,0,20260921,direct,20261001,0,2,0.3101617354245991,0.3174716756112105
argn_continued,0,20260921,direct,20261001,0,3,0.3123306948109059,0.3230640134260369
