prevalence,kappa,trial,repeat,source,group,bin,count,reference_repeat,reference_weight,empirical_repeat,Ucal_repeat,Ecal_repeat,matched_mark_TV,signed_repeat_difference
0.05,0,4,4,Ucal,pooled,0,9079,0.310053451973242,0.1986570950779228,0.32018944817711203,0.3142847794756705,0.3141634671729637,0.01061525328454832,-0.00012131230270682695
0.05,0,4,4,Ucal,pooled,1,9054,0.3114509155645982,0.20001144521240408,0.3105809586922907,0.3178935510910568,0.31851171108173804,0.010316168062641117,0.0006181599906811737
0.05,0,4,4,Ucal,pooled,2,10555,0.3109352336507536,0.20165192565698697,0.31435338702036947,0.31771122137272545,0.3182439715016063,0.010097152382383111,0.0005327501288808844
0.05,0,4,4,Ucal,pooled,3,9156,0.3132337927514038,0.19929929866281768,0.32361293141109654,0.3181936498328575,0.3175501611772168,0.010399850070552413,-0.000643488655640679
0.05,0,4,4,Ucal,pooled,4,9172,0.31417782572824776,0.20038023538986843,0.30963802878325336,0.31249353917972766,0.312487742279945,0.009999765080274512,-5.7968997826651095e-06
0.05,1,0,0,Ecal,context_0,0,8573,0.3195786072498401,0.19858833909271378,0.3235740114312376,0.32151003943417933,0.3222342229841624,0.025307490093549125,0.0007241835499830456
0.05,1,0,0,Ecal,context_0,1,8601,0.31464576304822384,0.20208407135838943,0.3285664457621207,0.319407072756342,0.320776329526422,0.024985941813523684,0.0013692567700799739
0.05,1,0,0,Ecal,context_0,2,10065,0.32145473922600415,0.20069379925272873,0.31733730750124195,0.317609651660629,0.3180321704176191,0.025128917738964612,0.00042251875699010584
0.05,1,0,0,Ecal,context_0,3,8807,0.3174236334405145,0.19955751916637146,0.31906438060633585,0.3158785279032739,0.31741711848813153,0.025438894228670825,0.0015385905848575988
0.05,1,0,0,Ecal,context_0,4,8743,0.316109320440505,0.19907627112979662,0.316138625185863,0.31496423496103637,0.3158276577563331,0.025552036606307327,0.0008634227952967516
0.05,1,0,0,Ecal,context_1,0,411,0.548408057179987,0.20091383812010444,0.48418491484184917,0.5190531328102969,0.5012777872981816,0.02930413938278713,-0.01777534551211517
0.05,1,0,0,Ecal,context_1,1,411,0.45387700534759357,0.19530026109660575,0.5060827250608273,0.467917997054665,0.45989456564333026,0.02767726533945396,-0.008023431411334778
0.05,1,0,0,Ecal,context_1,2,475,0.34760383386581467,0.20430809399477806,0.33263157894736844,0.32193183993038377,0.32680687661233704,0.028867961203826495,0.004875036681953229
0.05,1,0,0,Ecal,context_1,3,395,0.1572449642625081,0.20091383812010444,0.13924050632911392,0.13252270033087912,0.14412476361929616,0.0315931960728161,0.011602063288417043
0.05,1,0,0,Ecal,context_1,4,399,0.0782380013149244,0.1985639686684073,0.09774436090225563,0.09372344843688465,0.10818947356819808,0.03319273119206473,0.014466025131313424
0.05,1,0,0,Ecal,pooled,0,8984,0.3308797644573879,0.19868252888326518,0.33092163846838824,0.33054724016632364,0.3304251073266671,0.02549032879099757,-0.00012213283965657677
0.05,1,0,0,Ecal,pooled,1,9012,0.3211324442763013,0.20168371791366496,0.3366622281402574,0.3261800410082961,0.3271209361669068,0.025108681934380025,0.0009408951586106593
0.05,1,0,0,Ecal,pooled,2,10540,0.32292259983545346,0.2009397791074006,0.31802656546489566,0.31780443718511986,0.31842761495675487,0.02529742301845317,0.0006231777716350284
0.05,1,0,0,Ecal,pooled,3,9202,0.30930921366922515,0.19964901348627528,0.3113453597044121,0.30800789631328307,0.3099784660024556,0.025703070410852676,0.001970569689172528
0.05,1,0,0,Ecal,pooled,4,9142,0.3046894965499617,0.19904496060939397,0.30660686939400567,0.3053082435124325,0.30676534803296124,0.02588551255683426,0.0014571045205287196
0.05,1,0,1,Ecal,context_0,0,8631,0.3195786072498401,0.19858833909271378,0.3191982389062681,0.32019177268508164,0.32164203293138993,0.025181545170191073,0.0014502602463082911
0.05,1,0,1,Ecal,context_0,1,8438,0.31464576304822384,0.20208407135838943,0.31630718179663425,0.31750797862674873,0.3187537582833554,0.024919559342808633,0.0012457796566066484
0.05,1,0,1,Ecal,context_0,2,10050,0.32145473922600415,0.20069379925272873,0.3164179104477612,0.31558925087549794,0.3160570006621121,0.02513241826790612,0.00046774978661418557
0.05,1,0,1,Ecal,context_0,3,8813,0.3174236334405145,0.19955751916637146,0.314762282991036,0.31173668037704777,0.3136335817834285,0.025443073060327812,0.0018969014063807226
0.05,1,0,1,Ecal,context_0,4,8857,0.316109320440505,0.19907627112979662,0.3076662526814949,0.31172991131059175,0.31297820375047636,0.025474789917290897,0.0012482924398846157
0.05,1,0,1,Ecal,context_1,0,397,0.548408057179987,0.20091383812010444,0.4987405541561713,0.515174692482582,0.4960229503980812,0.030148095566391128,-0.01915174208450077
0.05,1,0,1,Ecal,context_1,1,385,0.45387700534759357,0.19530026109660575,0.38701298701298703,0.42342845698842757,0.41285358899599545,0.028219378478946042,-0.010574867992432086
0.05,1,0,1,Ecal,context_1,2,467,0.34760383386581467,0.20430809399477806,0.2762312633832976,0.2972311547038004,0.3005523147974841,0.030588741723111008,0.0033211600936837575
0.05,1,0,1,Ecal,context_1,3,426,0.1572449642625081,0.20091383812010444,0.12441314553990611,0.12923979769272845,0.13783302821848595,0.02936916835108737,0.008593230525757506
0.05,1,0,1,Ecal,context_1,4,416,0.0782380013149244,0.1985639686684073,0.11057692307692307,0.09607632091053976,0.11034211124150226,0.0335485537680842,0.014265790330962492
0.05,1,0,1,Ecal,pooled,0,9028,0.3308797644573879,0.19868252888326518,0.3270934869295525,0.32876601051844534,0.3293103120889305,0.02539994575806119,0.0005443015704851632
0.05,1,0,1,Ecal,pooled,1,8823,0.3211324442763013,0.20168371791366496,0.3193924968831463,0.32212991948238134,0.32285989393158915,0.025063550090560296,0.0007299744492078144
0.05,1,0,1,Ecal,pooled,2,10517,0.32292259983545346,0.2009397791074006,0.31463345060378434,0.31477407250598355,0.3153685259736286,0.025374702479523566,0.0005944534676450394
0.05,1,0,1,Ecal,pooled,3,9239,0.30930921366922515,0.19964901348627528,0.30598549626582966,0.30332195237363613,0.30552761405762857,0.025624100941469014,0.002205661683992424
0.05,1,0,1,Ecal,pooled,4,9273,0.3046894965499617,0.19904496060939397,0.2988245443761458,0.302055383799924,0.30388765975352466,0.025836990473953252,0.001832275953600608
0.05,1,0,2,Ecal,context_0,0,8545,0.3195786072498401,0.19858833909271378,0.32182562902282036,0.3195985001437213,0.3205054203021101,0.025311896050127628,0.0009069201583887417
0.05,1,0,2,Ecal,context_0,1,8521,0.31464576304822384,0.20208407135838943,0.3199155028752494,0.31572526060643713,0.3165557302552942,0.02517493765346733,0.0008304696488570697
0.05,1,0,2,Ecal,context_0,2,10048,0.32145473922600415,0.20069379925272873,0.3080214968152866,0.31235936200646625,0.31260774185462814,0.02526634518462569,0.00024837984816189024
0.05,1,0,2,Ecal,context_0,3,8864,0.3174236334405145,0.19955751916637146,0.3078745487364621,0.31228355017813453,0.3132343169701847,0.025429896869377692,0.0009507667920501761
0.05,1,0,2,Ecal,context_0,4,8811,0.316109320440505,0.19907627112979662,0.3115423901940756,0.3127306949779782,0.313154370976068,0.025517031903194324,0.00042367599808984416
0.05,1,0,2,Ecal,context_1,0,418,0.548408057179987,0.20091383812010444,0.507177033492823,0.5158542282522866,0.4952654044308731,0.030669085066080425,-0.02058882382141346
0.05,1,0,2,Ecal,context_1,1,386,0.45387700534759357,0.19530026109660575,0.4637305699481865,0.46685434329695036,0.45826980251567967,0.027344930301169464,-0.008584540781270654
0.05,1,0,2,Ecal,context_1,2,474,0.34760383386581467,0.20430809399477806,0.35443037974683544,0.3309251643905911,0.33528452428678673,0.03046462784485915,0.004359359896195588
0.05,1,0,2,Ecal,context_1,3,396,0.1572449642625081,0.20091383812010444,0.1590909090909091,0.1326803003974033,0.14364933891391213,0.030493902314143877,0.01096903851650881
0.05,1,0,2,Ecal,context_1,4,417,0.0782380013149244,0.1985639686684073,0.13189448441247004,0.09730004816711378,0.11010302633618851,0.03325734673820579,0.012802978169074733
0.05,1,0,2,Ecal,pooled,0,8963,0.3308797644573879,0.19868252888326518,0.3304697088028562,0.3287511158247857,0.32865555679277425,0.02556173483275267,-9.555903201149495e-05
0.05,1,0,2,Ecal,pooled,1,8907,0.3211324442763013,0.20168371791366496,0.3261479735039856,0.3222746965465447,0.3226971506990473,0.025268977977034528,0.0004224541525025955
0.05,1,0,2,Ecal,pooled,2,10522,0.32292259983545346,0.2009397791074006,0.31011214597985176,0.31319572299582904,0.3136292962048318,0.02550051986443472,0.0004335732090027925
0.05,1,0,2,Ecal,pooled,3,9260,0.30930921366922515,0.19964901348627528,0.301511879049676,0.30460289284409897,0.3059820868070871,0.025646456929434645,0.001379193962988148
0.05,1,0,2,Ecal,pooled,4,9228,0.3046894965499617,0.19904496060939397,0.3034243606415258,0.3029956950083065,0.3039787738028095,0.025866805557962398,0.0009830787945030106
0.05,1,0,3,Ecal,context_0,0,8755,0.3195786072498401,0.19858833909271378,0.3240434037692747,0.31899878124061276,0.3204465625270444,0.025058206274075224,0.0014477812864316115
0.05,1,0,3,Ecal,context_0,1,8554,0.31464576304822384,0.20208407135838943,0.3252279635258359,0.3196359227681678,0.320843907607502,0.025016080709702865,0.0012079848393341467
0.05,1,0,3,Ecal,context_0,2,10075,0.32145473922600415,0.20069379925272873,0.3128535980148883,0.3143095895374383,0.3148468437997934,0.02499278319034744,0.0005372542623550661
0.05,1,0,3,Ecal,context_0,3,8665,0.3174236334405145,0.19955751916637146,0.3057126370455857,0.3119840220751889,0.31305516960386315,0.025440987805804734,0.0010711475286742406
0.05,1,0,3,Ecal,context_0,4,8740,0.316109320440505,0.19907627112979662,0.3051487414187643,0.3114135072334271,0.3124939158354253,0.025655134817416454,0.0010804086019981917
0.05,1,0,3,Ecal,context_1,0,393,0.548408057179987,0.20091383812010444,0.43765903307888043,0.49100909448458646,0.4709216733925215,0.03018229751659287,-0.020087421092064933
0.05,1,0,3,Ecal,context_1,1,353,0.45387700534759357,0.19530026109660575,0.37677053824362605,0.400158449289819,0.3870594747174563,0.030311523298713148,-0.01309897457236271
0.05,1,0,3,Ecal,context_1,2,468,0.34760383386581467,0.20430809399477806,0.3055555555555556,0.30478739447923553,0.3099582647172432,0.03222596217018978,0.005170870238007643
0.05,1,0,3,Ecal,context_1,3,430,0.1572449642625081,0.20091383812010444,0.13023255813953488,0.1387642424466998,0.1503360715196576,0.03206344441440346,0.011571829072957816
0.05,1,0,3,Ecal,context_1,4,447,0.0782380013149244,0.1985639686684073,0.12527964205816555,0.09419488352650497,0.10530221378909928,0.03141530136206923,0.011107330262594308
0.05,1,0,3,Ecal,pooled,0,9148,0.3308797644573879,0.19868252888326518,0.3289243550502842,0.32638838039943235,0.32691100487183367,0.025278338309308,0.0005226244724013163
0.05,1,0,3,Ecal,pooled,1,8907,0.3211324442763013,0.20168371791366496,0.32727068597732123,0.3228271714335033,0.3234681464297557,0.025225948368164823,0.0006409749962524143
0.05,1,0,3,Ecal,pooled,2,10543,0.32292259983545346,0.2009397791074006,0.31252964051977616,0.313886902703782,0.3146298415223929,0.025313861418799134,0.0007429388186109141
0.05,1,0,3,Ecal,pooled,3,9095,0.30930921366922515,0.19964901348627528,0.29741616272677296,0.3037944118233747,0.30536201818261977,0.025754089107805554,0.0015676063592450968
0.05,1,0,3,Ecal,pooled,4,9187,0.3046894965499617,0.19904496060939397,0.29639708283444,0.30084458105545886,0.30241285664148737,0.025935399805493062,0.0015682755860285023
0.05,1,0,4,Ecal,context_0,0,8683,0.3195786072498401,0.19858833909271378,0.31072210065645517,0.3225138683241454,0.3233749454519887,0.025156653096161347,0.0008610771278432749
0.05,1,0,4,Ecal,context_0,1,8473,0.31464576304822384,0.20208407135838943,0.32680278531806917,0.3202876103537417,0.32163161492560166,0.024890533910279903,0.001344004571859915
0.05,1,0,4,Ecal,context_0,2,10227,0.32145473922600415,0.20069379925272873,0.3112349662657671,0.31053593902621635,0.31108706507300354,0.024857854309527874,0.000551126046787204
0.05,1,0,4,Ecal,context_0,3,8691,0.3174236334405145,0.19955751916637146,0.3180301461281786,0.31273128492722313,0.31430501220961077,0.025340310365711525,0.0015737272823876031
0.05,1,0,4,Ecal,context_0,4,8715,0.316109320440505,0.19907627112979662,0.31795754446356855,0.3154896608959377,0.31604184235520427,0.025296692231606438,0.0005521814592665663
0.05,1,0,4,Ecal,context_1,0,437,0.548408057179987,0.20091383812010444,0.5377574370709383,0.5292426304086122,0.5115835487978955,0.027545514936906282,-0.017659081610716727
0.05,1,0,4,Ecal,context_1,1,371,0.45387700534759357,0.19530026109660575,0.4339622641509434,0.43109917996145003,0.42097502163638967,0.029642699071240043,-0.010124158325060358
0.05,1,0,4,Ecal,context_1,2,460,0.34760383386581467,0.20430809399477806,0.30434782608695654,0.31690847944954165,0.3224692538542592,0.030629352062216796,0.005560774404717529
0.05,1,0,4,Ecal,context_1,3,391,0.1572449642625081,0.20091383812010444,0.16112531969309463,0.14179376255520773,0.15560385505752186,0.03317452725106398,0.013810092502314112
0.05,1,0,4,Ecal,context_1,4,432,0.0782380013149244,0.1985639686684073,0.10648148148148148,0.09383922425547132,0.10816318255469755,0.03368418882827326,0.014323958299226232
0.05,1,0,4,Ecal,pooled,0,9120,0.3308797644573879,0.19868252888326518,0.32160087719298247,0.33241962150735943,0.33239327436231336,0.025271119392697043,-2.6347145046058454e-05
0.05,1,0,4,Ecal,pooled,1,8844,0.3211324442763013,0.20168371791366496,0.3312980551786522,0.32493608302724464,0.32579900568653586,0.025089884122255955,0.0008629226592912333
0.05,1,0,4,Ecal,pooled,2,10687,0.32292259983545346,0.2009397791074006,0.3109385234396931,0.3108102319610652,0.31157698804852313,0.025106276595130653,0.0007667560874579206
0.05,1,0,4,Ecal,pooled,3,9082,0.30930921366922515,0.19964901348627528,0.3112750495485576,0.3053720500398131,0.30747257965659747,0.025677590568549315,0.0021005296167843513
0.05,1,0,4,Ecal,pooled,4,9147,0.3046894965499617,0.19904496060939397,0.30796982617251556,0.30502142118579434,0.30622402437840107,0.025692821949520515,0.0012026031926067407
0.05,1,0,0,Ucal,context_0,0,8545,0.3195786072498401,0.19858833909271378,0.32124049151550615,0.321712779312576,0.32120740552650273,0.025486822900835877,-0.0005053737860733198
0.05,1,0,0,Ucal,context_0,1,8687,0.31464576304822384,0.20208407135838943,0.32347185449522275,0.3187570561590219,0.3188970113145039,0.025062300195712504,0.00013995515548196228
0.05,1,0,0,Ucal,context_0,2,10005,0.32145473922600415,0.20069379925272873,0.32103948025987006,0.31967600372316,0.3188878484111259,0.0253026737463728,-0.0007881553120341437
0.05,1,0,0,Ucal,context_0,3,8902,0.3174236334405145,0.19955751916637146,0.3176814199056392,0.31620669888277664,0.3162200309912011,0.02582693797244777,1.3332108424449605e-05
0.05,1,0,0,Ucal,context_0,4,8650,0.316109320440505,0.19907627112979662,0.31549132947976877,0.31424126784064177,0.3137471722230057,0.025559325437545993,-0.0004940956176360908
0.05,1,0,0,Ucal,context_1,0,411,0.548408057179987,0.20091383812010444,0.5182481751824818,0.534941306369438,0.5168480153247678,0.028452536113585124,-0.0180932910446703
0.05,1,0,0,Ucal,context_1,1,415,0.45387700534759357,0.19530026109660575,0.5397590361445783,0.4834379996879991,0.47549617076853673,0.027438251751177686,-0.00794182891946241
0.05,1,0,0,Ucal,context_1,2,475,0.34760383386581467,0.20430809399477806,0.3368421052631579,0.32181519587573254,0.3268688113360029,0.029086354689697096,0.00505361546027033
0.05,1,0,0,Ucal,context_1,3,396,0.1572449642625081,0.20091383812010444,0.13131313131313133,0.13211277988974493,0.14227370962011393,0.03051924762831098,0.010160929730368985
0.05,1,0,0,Ucal,context_1,4,394,0.0782380013149244,0.1985639686684073,0.10152284263959391,0.09396633876459247,0.10840848257509887,0.03275176228572459,0.0144421438105064
0.05,1,0,0,Ucal,pooled,0,8956,0.3308797644573879,0.19868252888326518,0.33028137561411347,0.3314980545046674,0.3301855532070618,0.025622922513435245,-0.0013125012976056287
0.05,1,0,0,Ucal,pooled,1,9102,0.3211324442763013,0.20168371791366496,0.3333333333333333,0.32626558083101986,0.32603705209382966,0.02517063022158792,-0.00022852873719018832
0.05,1,0,0,Ucal,pooled,2,10480,0.32292259983545346,0.2009397791074006,0.32175572519083967,0.319772961382747,0.31924958098644235,0.025474166918899428,-0.0005233803963046947
0.05,1,0,0,Ucal,pooled,3,9298,0.30930921366922515,0.19964901348627528,0.3097440309744031,0.3083661749075948,0.3088116912124368,0.026026782522213507,0.0004455163048419626
0.05,1,0,0,Ucal,pooled,4,9044,0.3046894965499617,0.19904496060939397,0.30616983635559486,0.30464503585745256,0.3048016344386984,0.025872662469631613,0.00015659858124583551
0.05,1,0,1,Ucal,context_0,0,8620,0.3195786072498401,0.19858833909271378,0.32099767981438515,0.32133241195508266,0.32157420171835305,0.025260303895274963,0.0002417897632704257
0.05,1,0,1,Ucal,context_0,1,8497,0.31464576304822384,0.20208407135838943,0.31681770036483464,0.3174939489403556,0.3174665122426326,0.02498769009360561,-2.7436697722968458e-05
0.05,1,0,1,Ucal,context_0,2,9941,0.32145473922600415,0.20069379925272873,0.3155618147067699,0.31562349882200563,0.31477255877618904,0.025513351477126852,-0.0008509400458166075
0.05,1,0,1,Ucal,context_0,3,8853,0.3174236334405145,0.19955751916637146,0.31672879249971764,0.3130722142340241,0.3135488022909479,0.025775425278449234,0.0004765880569238306
0.05,1,0,1,Ucal,context_0,4,8878,0.316109320440505,0.19907627112979662,0.30885334534805137,0.31468401331220375,0.31449799251300603,0.025637781225283544,-0.00018602079919770808
0.05,1,0,1,Ucal,context_1,0,392,0.548408057179987,0.20091383812010444,0.5025510204081632,0.502672157098292,0.48275458599839893,0.030641643377377327,-0.019917571099893172
0.05,1,0,1,Ucal,context_1,1,396,0.45387700534759357,0.19530026109660575,0.42424242424242425,0.43344594668032543,0.4239087089745685,0.026930818089338095,-0.00953723770575692
0.05,1,0,1,Ucal,context_1,2,460,0.34760383386581467,0.20430809399477806,0.2717391304347826,0.30152827366052765,0.3041720402305541,0.029694997017656495,0.0026437665700264597
0.05,1,0,1,Ucal,context_1,3,423,0.1572449642625081,0.20091383812010444,0.12293144208037825,0.13271582748820174,0.14238456775815211,0.029988132452979755,0.009668740269950377
0.05,1,0,1,Ucal,context_1,4,420,0.0782380013149244,0.1985639686684073,0.0880952380952381,0.09437819352994363,0.10733216231954949,0.03304683575295799,0.012953968789605867
0.05,1,0,1,Ucal,pooled,0,9012,0.3308797644573879,0.19868252888326518,0.3288948069241012,0.32922024818412593,0.3285851549626693,0.025494379025876843,-0.0006350932214566193
0.05,1,0,1,Ucal,pooled,1,8893,0.3211324442763013,0.20168371791366496,0.3216012594175194,0.3226572224256843,0.3222063199459776,0.02507421642738612,-0.0004509024797067135
0.05,1,0,1,Ucal,pooled,2,10401,0.32292259983545346,0.2009397791074006,0.31362369002980484,0.3150001161112778,0.3143037347659023,0.025698291093379483,-0.0006963813453755141
0.05,1,0,1,Ucal,pooled,3,9276,0.30930921366922515,0.19964901348627528,0.3078913324708926,0.30484768301437304,0.3057434474820461,0.025967531265386104,0.0008957644676731007
0.05,1,0,1,Ucal,pooled,4,9298,0.3046894965499617,0.19904496060939397,0.298881479888148,0.30473257813167576,0.30514010386154855,0.02597245566082057,0.00040752572987279116
0.05,1,0,2,Ucal,context_0,0,8587,0.3195786072498401,0.19858833909271378,0.3235122860137417,0.3209743189299094,0.32033937739120927,0.025356624999682914,-0.0006349415387001695
0.05,1,0,2,Ucal,context_0,1,8571,0.31464576304822384,0.20208407135838943,0.31489907828724767,0.31409686303982975,0.3135043288006372,0.025240700994908903,-0.0005925342391925603
0.05,1,0,2,Ucal,context_0,2,9954,0.32145473922600415,0.20069379925272873,0.30440024110910185,0.3131544180798236,0.3121055119564453,0.02526826484625931,-0.0010489061233782734
0.05,1,0,2,Ucal,context_0,3,8909,0.3174236334405145,0.19955751916637146,0.30396228532944214,0.30919079211594774,0.30901332838588963,0.025494796073195717,-0.00017746373005809307
0.05,1,0,2,Ucal,context_0,4,8768,0.316109320440505,0.19907627112979662,0.3064552919708029,0.3100782379042357,0.3097427451734968,0.025572725676489678,-0.0003354927307389078
0.05,1,0,2,Ucal,context_1,0,416,0.548408057179987,0.20091383812010444,0.5216346153846154,0.5227918175872989,0.5023776280084769,0.029763902072563023,-0.020414189578822024
0.05,1,0,2,Ucal,context_1,1,396,0.45387700534759357,0.19530026109660575,0.47474747474747475,0.46313561734301273,0.45455347246142347,0.02729809837432865,-0.008582144881589244
0.05,1,0,2,Ucal,context_1,2,482,0.34760383386581467,0.20430809399477806,0.34232365145228216,0.3361014539290884,0.33928270161893853,0.030594302376121655,0.0031812476898501027
0.05,1,0,2,Ucal,context_1,3,391,0.1572449642625081,0.20091383812010444,0.1432225063938619,0.12875226688335467,0.14079552901256115,0.03162993338462823,0.012043262129206487
0.05,1,0,2,Ucal,context_1,4,406,0.0782380013149244,0.1985639686684073,0.10344827586206896,0.094748033641888,0.10657840906619438,0.033217164809962396,0.01183037542430638
0.05,1,0,2,Ucal,pooled,0,9003,0.3308797644573879,0.19868252888326518,0.3326668888148395,0.33029966375291,0.32875078606129515,0.025560271257854424,-0.0015488776916148304
0.05,1,0,2,Ucal,pooled,1,8967,0.3211324442763013,0.20168371791366496,0.32195829151332667,0.32067870163736073,0.31973333079569366,0.025331559627924428,-0.0009453708416670877
0.05,1,0,2,Ucal,pooled,2,10436,0.32292259983545346,0.2009397791074006,0.3061517822920659,0.31421425626297284,0.31336072520072683,0.02551425469767687,-0.0008535310622460315
0.05,1,0,2,Ucal,pooled,3,9300,0.30930921366922515,0.19964901348627528,0.2972043010752688,0.30160461325939464,0.30194094563804325,0.02575273571714949,0.00033633237864862206
0.05,1,0,2,Ucal,pooled,4,9174,0.3046894965499617,0.19904496060939397,0.2974711140178766,0.3005486910402164,0.3007516049446365,0.025911034188391784,0.00020291390442006178
0.05,1,0,3,Ucal,context_0,0,8735,0.3195786072498401,0.19858833909271378,0.31848883800801375,0.31546044238274207,0.3159536717539524,0.025037955359247115,0.0004932293712103374
0.05,1,0,3,Ucal,context_0,1,8660,0.31464576304822384,0.20208407135838943,0.3212471131639723,0.3203300746712687,0.3203955383743342,0.025085178822884982,6.546370306549117e-05
0.05,1,0,3,Ucal,context_0,2,9963,0.32145473922600415,0.20069379925272873,0.313158687142427,0.3138903712106525,0.3134527908935193,0.024999543319981252,-0.00043758031713320026
0.05,1,0,3,Ucal,context_0,3,8759,0.3174236334405145,0.19955751916637146,0.2987783993606576,0.310188859961021,0.3102214693953381,0.0254716085687675,3.2609434317121607e-05
0.05,1,0,3,Ucal,context_0,4,8672,0.316109320440505,0.19907627112979662,0.30200645756457567,0.3091538779745119,0.30927108238774226,0.025629462945833244,0.00011720441323034878
0.05,1,0,3,Ucal,context_1,0,399,0.548408057179987,0.20091383812010444,0.48120300751879697,0.4947163098326004,0.47401240462423266,0.030656972794558965,-0.020703905208367752
0.05,1,0,3,Ucal,context_1,1,361,0.45387700534759357,0.19530026109660575,0.4155124653739612,0.4107853371928603,0.3990856354173861,0.028682864915903328,-0.011699701775474232
0.05,1,0,3,Ucal,context_1,2,459,0.34760383386581467,0.20430809399477806,0.3115468409586057,0.29990809141355923,0.3040993264460356,0.031035923566806185,0.004191235032476371
0.05,1,0,3,Ucal,context_1,3,438,0.1572449642625081,0.20091383812010444,0.11187214611872145,0.13578948797870716,0.1471048963413527,0.031255175862684594,0.011315408362645538
0.05,1,0,3,Ucal,context_1,4,434,0.0782380013149244,0.1985639686684073,0.09907834101382489,0.0968115536006777,0.10675212699696765,0.032057076401274635,0.009940573396289953
0.05,1,0,3,Ucal,pooled,0,9134,0.3308797644573879,0.19868252888326518,0.3255966717757828,0.32329086619624037,0.32285814234900845,0.025283410576751982,-0.00043272384723192864
0.05,1,0,3,Ucal,pooled,1,9021,0.3211324442763013,0.20168371791366496,0.3250193991796918,0.3239498895222048,0.32354453793453175,0.02522915007657965,-0.00040535158767310097
0.05,1,0,3,Ucal,pooled,2,10422,0.32292259983545346,0.2009397791074006,0.3130876990980618,0.3132745713232158,0.31304085074945914,0.025265394263494268,-0.0002337205737566129
0.05,1,0,3,Ucal,pooled,3,9197,0.30930921366922515,0.19964901348627528,0.2898771338479939,0.30188322497915154,0.30245316897154284,0.025747046480557836,0.0005699439923912595
0.05,1,0,3,Ucal,pooled,4,9106,0.3046894965499617,0.19904496060939397,0.29233472435756647,0.2990334553105273,0.2996188501628799,0.025935808678280155,0.0005853948523526712
0.05,1,0,4,Ucal,context_0,0,8719,0.3195786072498401,0.19858833909271378,0.3107007684367473,0.3196662983816826,0.3192465874474453,0.02539967175371817,-0.0004197109342373379
0.05,1,0,4,Ucal,context_0,1,8540,0.31464576304822384,0.20208407135838943,0.3259953161592506,0.3210695996008098,0.3210003319115703,0.025060525046693122,-6.926768923950419e-05
0.05,1,0,4,Ucal,context_0,2,10086,0.32145473922600415,0.20069379925272873,0.31112433075550266,0.31236026319966015,0.3119172516263964,0.024979760771166315,-0.0004430115732637493
0.05,1,0,4,Ucal,context_0,3,8754,0.3174236334405145,0.19955751916637146,0.3149417409184373,0.31228668836935053,0.3125997806018568,0.02552230065653755,0.00031309223250627026
0.05,1,0,4,Ucal,context_0,4,8690,0.316109320440505,0.19907627112979662,0.31254315304948216,0.31402323419020284,0.31319975225454233,0.025492950824453197,-0.0008234819356605016
0.05,1,0,4,Ucal,context_1,0,439,0.548408057179987,0.20091383812010444,0.5466970387243736,0.5280516312239111,0.5088338350923838,0.029490736962862498,-0.019217796131527232
0.05,1,0,4,Ucal,context_1,1,372,0.45387700534759357,0.19530026109660575,0.45698924731182794,0.44431847860656115,0.4349353964770994,0.02973104559100403,-0.009383082129461791
0.05,1,0,4,Ucal,context_1,2,450,0.34760383386581467,0.20430809399477806,0.30444444444444446,0.3153566682090362,0.31884947795834806,0.030394947551475423,0.003492809749311871
0.05,1,0,4,Ucal,context_1,3,399,0.1572449642625081,0.20091383812010444,0.11528822055137844,0.13470427586433284,0.1474301535216041,0.03257551307458533,0.012725877657271269
0.05,1,0,4,Ucal,context_1,4,431,0.0782380013149244,0.1985639686684073,0.08816705336426914,0.09355200338771615,0.10764454875634054,0.03380147715233128,0.014092545368624398
0.05,1,0,4,Ucal,pooled,0,9158,0.3308797644573879,0.19868252888326518,0.32201354007425204,0.3296555057542244,0.32833468547279226,0.02559578199905715,-0.0013208202814321691
0.05,1,0,4,Ucal,pooled,1,8912,0.3211324442763013,0.20168371791366496,0.33146319569120286,0.32621418925410195,0.3257561492385874,0.025255479450023873,-0.0004580400155144919
0.05,1,0,4,Ucal,pooled,2,10536,0.32292259983545346,0.2009397791074006,0.31083902809415337,0.312488241773523,0.31221333190822803,0.025211047222489312,-0.00027490986529497277
0.05,1,0,4,Ucal,pooled,3,9153,0.30930921366922515,0.19964901348627528,0.3062383917841145,0.30454546881406785,0.3053996624761034,0.025829766160175818,0.0008541936620355213
0.05,1,0,4,Ucal,pooled,4,9121,0.3046894965499617,0.19904496060939397,0.30194057669115226,0.3036051769074628,0.3034865308196421,0.02588555852616523,-0.00011864608782070428
0.05,1,1,0,Ecal,context_0,0,8542,0.3195786072498401,0.19858833909271378,0.31315851088738,0.31905327689097124,0.3185924940688692,0.007401016994098276,-0.00046078282210202217
0.05,1,1,0,Ecal,context_0,1,8653,0.31464576304822384,0.20208407135838943,0.31387957933664623,0.3174924971310855,0.31775275999106495,0.007137257353331423,0.00026026285997942034
0.05,1,1,0,Ecal,context_0,2,10134,0.32145473922600415,0.20069379925272873,0.31468324452338664,0.3123001443225474,0.3126942340129457,0.0072286838630061965,0.0003940896903983888
0.05,1,1,0,Ecal,context_0,3,8892,0.3174236334405145,0.19955751916637146,0.31500224921277553,0.31295677893001167,0.31288879961730576,0.009467165337097707,-6.797931270587567e-05
